EntrezID,logFC,baseMean,lfcSE,stat,P.Value,adj.P.Val,Symbols,Name
290279,-0.68001,32.114,0.54125,-1.2564,0.20898,0.83385,Eef1akmt1,EEF1A lysine methyltransferase 1
302669,0.84422,35.565,0.67215,1.256,0.20912,0.83389,Ca5b,carbonic anhydrase 5B
691306,1.7569,3.4204,1.3989,1.2559,0.20915,0.83389,Tmem202,transmembrane protein 202
29642,-0.42769,422.96,0.34069,-1.2554,0.20934,0.83398,Slc38a2,"""solute carrier family 38, member 2"""
114205,-3.4552,4.9768,2.7526,-1.2553,0.20938,0.83398,Crcp,CGRP receptor component
683402,0.99939,33.125,0.79624,1.2551,0.20943,0.83398,Ap3s2,adaptor related protein complex 3 subunit sigma 2
500915,0.73742,11.327,0.58759,1.255,0.20948,0.83398,Tafa5,TAFA chemokine like family member 5
305626,-1.7524,6.5411,1.3972,-1.2542,0.20975,0.83475,Pigg,"""phosphatidylinositol glycan anchor biosynthesis, class G"""
25622,0.40757,569.03,0.32509,1.2537,0.20994,0.83494,Ptpn11,"""protein tyrosine phosphatase, non-receptor type 11"""
299206,1.4833,2.4521,1.1833,1.2535,0.21002,0.83494,Batf,basic leucine zipper ATF-like transcription factor
100911564,-1.9266,1.4046,1.537,-1.2535,0.21003,0.83494,LOC100911564,glycine N-methyltransferase-like
290234,0.53056,35.087,0.42351,1.2528,0.21029,0.83566,Dhrs1,dehydrogenase/reductase 1
298851,0.33609,54.103,0.26836,1.2524,0.21042,0.83575,Slc35f6,"""solute carrier family 35, member F6"""
289034,0.87375,15.335,0.69772,1.2523,0.21047,0.83575,Tmem183a,transmembrane protein 183A
296219,0.37499,43.335,0.29957,1.2518,0.21064,0.83614,Nxt1,nuclear transport factor 2-like export factor 1
25266,-0.35488,73.214,0.28358,-1.2514,0.21078,0.83621,Pdgfa,platelet derived growth factor subunit A
300710,0.55427,37.753,0.44312,1.2508,0.211,0.83621,Ddx10,DEAD-box helicase 10
501183,1.5272,7.2827,1.221,1.2508,0.21102,0.83621,Rbm44,RNA binding motif protein 44
266605,0.66392,32.184,0.53085,1.2507,0.21105,0.83621,Dcps,"""decapping enzyme, scavenger"""
310137,-0.60236,26.995,0.4817,-1.2505,0.21112,0.83621,Cplane1,ciliogenesis and planar polarity effector 1
688912,-1.4194,112.76,1.1351,-1.2505,0.21113,0.83621,Mrps16,mitochondrial ribosomal protein S16
29470,-0.56182,51.075,0.4495,-1.2499,0.21134,0.83675,Mecr,mitochondrial trans-2-enoyl-CoA reductase
117547,-2.9302,1.9535,2.3451,-1.2495,0.21149,0.83691,Ncr1,natural cytotoxicity triggering receptor 1
293829,-0.62061,81.84,0.49677,-1.2493,0.21156,0.83691,Mcee,methylmalonyl CoA epimerase
300900,-0.6661,145.19,0.53324,-1.2491,0.21161,0.83691,Plscr4,phospholipid scramblase 4
24546,-2.5282,12.531,2.0246,-1.2488,0.21175,0.83716,Slco2a1,"""solute carrier organic anion transporter family, member 2a1"""
360576,-0.35007,61.338,0.2805,-1.248,0.21202,0.83765,Trarg1,trafficking regulator of GLUT4 (SLC2A4) 1
316157,-0.9414,10.836,0.75441,-1.2479,0.21208,0.83765,Pp2d1,protein phosphatase 2C-like domain containing 1
500985,0.81558,7.5022,0.65379,1.2475,0.21223,0.83765,Cbl,Cbl proto-oncogene
287773,0.86039,45.082,0.68975,1.2474,0.21226,0.83765,Helz,helicase with zinc finger
304740,-2.0376,42.02,1.6335,-1.2474,0.21227,0.83765,Clasp1,cytoplasmic linker associated protein 1
294235,0.53083,71.028,0.42571,1.2469,0.21242,0.83774,Ier3,immediate early response 3
171064,0.67741,13.127,0.54331,1.2468,0.21246,0.83774,Igsf6,"""immunoglobulin superfamily, member 6"""
304277,-0.35237,106.42,0.28265,-1.2467,0.21252,0.83774,Cpsf4,cleavage and polyadenylation specific factor 4
100361506,-1.2643,2.1877,1.0143,-1.2464,0.2126,0.83775,Armc3,armadillo repeat containing 3
688386,-2.1953,166.2,1.7631,-1.2452,0.21306,0.83888,Cox7a2l2,cytochrome c oxidase subunit VIIa polypeptide 2-like 2
64536,-0.78846,75.251,0.63324,-1.2451,0.21309,0.83888,Esm1,endothelial cell-specific molecule 1
498727,-0.29599,272.19,0.23774,-1.245,0.21312,0.83888,Nol7,nucleolar protein 7
363076,-0.65578,37.345,0.52702,-1.2443,0.21338,0.8391,Tipin,timeless interacting protein
100363439,2.8757,25.759,2.3112,1.2442,0.21342,0.8391,Rps10l1,ribosomal protein S10-like 1
24660,0.87087,121.66,0.70007,1.244,0.21351,0.8391,Pmp22,peripheral myelin protein 22
365901,1.1593,10.544,0.93206,1.2439,0.21355,0.8391,Gnat2,G protein subunit alpha transducin 2
302863,0.5357,19.234,0.43069,1.2438,0.21357,0.8391,Slc9a6,solute carrier family 9 member A6
365619,-0.4901,32.942,0.39416,-1.2434,0.21372,0.83925,Arsk,"""arylsulfatase family, member K"""
116563,0.70341,350.95,0.56589,1.243,0.21386,0.83925,Ap2m1,adaptor related protein complex 2 subunit mu 1
619436,1.6465,68.976,1.3246,1.243,0.21387,0.83925,Med24,mediator complex subunit 24
292696,0.22955,369.11,0.1848,1.2421,0.2142,0.83925,Clptm1,CLPTM1 regulator of GABA type A receptor forward trafficking
500598,-1.6838,2.0056,1.3557,-1.242,0.21422,0.83925,Tnfrsf18,TNF receptor superfamily member 18
29548,0.7357,29.158,0.59256,1.2416,0.21439,0.83925,Homer3,homer scaffold protein 3
362272,-0.42419,26.87,0.34166,-1.2415,0.21441,0.83925,Tp53rk,TP53 regulating kinase
474146,-1.4461,4.9045,1.1653,-1.241,0.2146,0.83925,Hcst,hematopoietic cell signal transducer
171062,0.59791,16.307,0.4819,1.2407,0.2147,0.83925,Nkg7,natural killer cell granule protein 7
364705,-0.74908,23.385,0.60376,-1.2407,0.21472,0.83925,Serpinb6b,"""serine (or cysteine) peptidase inhibitor, clade B, member 6b"""
298557,-0.48256,98.171,0.38902,-1.2404,0.21481,0.83925,Pithd1,PITH domain containing 1
690617,0.50984,32.695,0.41107,1.2403,0.21487,0.83925,LOC690617,hypothetical protein LOC690617
406166,-0.62935,38.782,0.5076,-1.2399,0.21502,0.83925,Egfl8,"""EGF-like-domain, multiple 8"""
294422,-0.53793,67.566,0.43403,-1.2394,0.2152,0.83925,Smpdl3a,"""sphingomyelin phosphodiesterase, acid-like 3A"""
311168,-1.9202,21.57,1.5494,-1.2393,0.21524,0.83925,Slc43a1,solute carrier family 43 member 1
679091,0.58275,12.281,0.47034,1.239,0.21534,0.83925,Mettl1,methyltransferase like 1
299707,-0.43165,94.455,0.34847,-1.2387,0.21546,0.83925,Washc3,WASH complex subunit 3
54705,1.1523,80.15,0.93025,1.2387,0.21546,0.83925,Pdp1,pyruvate dehyrogenase phosphatase catalytic subunit 1
289357,-0.49801,22.344,0.40208,-1.2386,0.21549,0.83925,Lyplal1,lysophospholipase-like 1
94165,0.47412,91.865,0.38279,1.2386,0.2155,0.83925,Cabin1,calcineurin binding protein 1
311210,0.54625,75.085,0.44106,1.2385,0.21553,0.83925,Tspan18,tetraspanin 18
294744,0.5769,50.111,0.46586,1.2384,0.21558,0.83925,Gpx8,glutathione peroxidase 8
360818,-0.25474,85.322,0.20572,-1.2383,0.21561,0.83925,Fbxo21,F-box protein 21
29185,1.0778,3.2075,0.8704,1.2383,0.21562,0.83925,Cd37,CD37 molecule
499010,-0.48848,541.02,0.39454,-1.2381,0.21568,0.83925,Syne1,spectrin repeat containing nuclear envelope protein 1
308108,1.8283,1.5377,1.4771,1.2378,0.2158,0.83925,Zfp541,zinc finger protein 541
24434,1.135,11.312,0.91746,1.2371,0.21604,0.83925,Gusb,"""glucuronidase, beta"""
297885,0.60115,56.347,0.48592,1.2371,0.21604,0.83925,Zbtb8os,zinc finger and BTB domain containing 8 opposite strand
295426,-3.4333,2.4719,2.7753,-1.2371,0.21605,0.83925,Myoz2,myozenin 2
304349,1.4738,6.5589,1.1914,1.237,0.2161,0.83925,RGD1559588,similar to cell surface receptor FDFACT
690237,-0.85125,24.729,0.68836,-1.2366,0.21622,0.83925,Pot1b,protection of telomeres 1B
314306,0.74042,36.846,0.59876,1.2366,0.21624,0.83925,Mideas,mitotic deacetylase associated SANT domain protein
117273,0.36816,869,0.29781,1.2362,0.21638,0.83925,Rhoa,ras homolog family member A
311731,2.1602,2.4483,1.7475,1.2362,0.21639,0.83925,Scrn3,secernin 3
685152,0.41719,109.87,0.33765,1.2356,0.21662,0.83925,Atp8b2,ATPase phospholipid transporting 8B2
85434,1.0961,50.784,0.88715,1.2355,0.21663,0.83925,Cdc5l,cell division cycle 5-like
89806,0.43894,1166.4,0.35534,1.2353,0.21672,0.83925,Tie1,tyrosine kinase with immunoglobulin-like and EGF-like domains 1
307923,-0.6302,86.225,0.51024,-1.2351,0.21679,0.83925,Vps9d1,VPS9 domain containing 1
313264,0.45174,32.32,0.3658,1.2349,0.21685,0.83925,Trim32,tripartite motif-containing 32
681740,0.35562,80.397,0.288,1.2348,0.21691,0.83925,Jarid2,jumonji and AT-rich interaction domain containing 2
304883,2.7293,1.3714,2.2109,1.2345,0.21701,0.83925,Abl2,"""ABL proto-oncogene 2, non-receptor tyrosine kinase"""
501282,1.569,28.414,1.2711,1.2344,0.21704,0.83925,Mydgf,myeloid-derived growth factor
29206,-0.34665,3145.9,0.2809,-1.2341,0.21718,0.83925,Ybx1-ps3,"""Y box protein 1 related, pseudogene 3"""
363912,-1.6089,4.656,1.3038,-1.234,0.21721,0.83925,Piwil1,piwi-like RNA-mediated gene silencing 1
293067,1.7545,34.253,1.422,1.2338,0.21726,0.83925,Zfand6,zinc finger AN1-type containing 6
362279,-2.0799,1.4918,1.6858,-1.2338,0.21728,0.83925,Pard6b,par-6 family cell polarity regulator beta
290947,-0.44319,45.356,0.35929,-1.2335,0.21738,0.83925,Mtrr,5-methyltetrahydrofolate-homocysteine methyltransferase reductase
290805,1.3659,11.354,1.1074,1.2334,0.21742,0.83925,Wrn,WRN RecQ like helicase
100911576,0.40892,124.57,0.33153,1.2334,0.21742,0.83925,LOC100911576,heterogeneous nuclear ribonucleoproteins C1/C2-like
291135,-0.75928,286.93,0.61586,-1.2329,0.21762,0.83925,Acot13,acyl-CoA thioesterase 13
85237,0.4455,172.95,0.36138,1.2328,0.21766,0.83925,Ptp4a2,protein tyrosine phosphatase 4A2
295395,-0.33569,77.854,0.2723,-1.2328,0.21766,0.83925,Rtca,RNA 3'-terminal phosphate cyclase
301113,-0.91711,34.887,0.7442,-1.2324,0.21782,0.83925,Slc25a23,solute carrier family 25 member 23
24251,0.54632,46.555,0.44341,1.2321,0.21792,0.83925,Cd53,Cd53 molecule
296972,2.0571,4.5456,1.6697,1.232,0.21793,0.83925,Akr1b10,aldo-keto reductase family 1 member B10
293140,-2.2503,5.8957,1.8266,-1.232,0.21796,0.83925,Olr35,olfactory receptor 35
80843,1.0031,94.426,0.81482,1.2311,0.21828,0.83925,Sec61a1,Sec61 translocon alpha 1 subunit
108350501,-1.5067,12.182,1.2239,-1.231,0.21831,0.83925,LOC108350501,40S ribosomal protein S29
24560,1.42,201.16,1.1535,1.231,0.21832,0.83925,Cd200,Cd200 molecule
688869,-0.58473,1294.5,0.47502,-1.231,0.21834,0.83925,Cox6b1,cytochrome c oxidase subunit 6B1
117582,1.3298,6.6934,1.0805,1.2308,0.21841,0.83925,Tmem158,transmembrane protein 158
296190,-0.39776,71.576,0.32326,-1.2305,0.21852,0.83925,Ndufaf5,NADH:ubiquinone oxidoreductase complex assembly factor 5
287990,-1.0507,43.167,0.85401,-1.2303,0.21857,0.83925,Vps8,VPS8 subunit of CORVET complex
361478,-1.5201,1.9168,1.2358,-1.23,0.21869,0.83925,Pnldc1,"""PARN like, ribonuclease domain containing 1"""
291445,-1.2126,4.6851,0.98596,-1.2299,0.21875,0.83925,Megf10,multiple EGF-like domains 10
361208,-0.46965,169.34,0.38199,-1.2295,0.21889,0.83925,Rab24,"""RAB24, member RAS oncogene family"""
300115,0.88148,7.8004,0.7171,1.2292,0.21898,0.83925,Arhgap8,Rho GTPase activating protein 8
500281,3.5289,3.1216,2.8709,1.2292,0.219,0.83925,Setmar,SET domain and mariner transposase fusion gene
312046,0.93461,7.5978,0.76036,1.2292,0.21901,0.83925,Dbf4,DBF4 zinc finger
288512,1.2427,3.1011,1.0111,1.2291,0.21905,0.83925,Elfn1,extracellular leucine-rich repeat and fibronectin type III domain containing 1
498695,2.9766,1.9414,2.4227,1.2286,0.21922,0.83933,Idnk,"""Idnk, gluconokinase"""
94270,1.3443,5.0929,1.0942,1.2286,0.21923,0.83933,Nnat,neuronatin
363225,1.7721,25.306,1.4426,1.2284,0.21931,0.83935,Ecrg4,ECRG4 augurin precursor
690163,0.8427,891.13,0.68629,1.2279,0.21948,0.83951,Oxct1,3-oxoacid CoA transferase 1
299971,-0.89034,124.5,0.72513,-1.2278,0.21951,0.83951,Atp6v1c1,ATPase H+ transporting V1 subunit C1
307178,-0.57584,614.55,0.46921,-1.2273,0.21972,0.83994,Arhgap21,Rho GTPase activating protein 21
685899,0.84825,8.2314,0.69129,1.2271,0.2198,0.83994,Svep1,"""sushi, von Willebrand factor type A, EGF and pentraxin domain containing 1"""
312365,-0.52234,27.336,0.42573,-1.2269,0.21985,0.83994,Mindy4,MINDY lysine 48 deubiquitinase 4
300950,0.65585,38.528,0.53477,1.2264,0.22005,0.84038,Spsb4,splA/ryanodine receptor domain and SOCS box containing 4
29390,-0.53913,114.68,0.4397,-1.2261,0.22015,0.84046,Ptpmt1,"""protein tyrosine phosphatase, mitochondrial 1"""
81756,0.68328,83.323,0.55745,1.2257,0.2203,0.84055,Rab13,"""RAB13, member RAS oncogene family"""
689232,1.0289,6.8138,0.83954,1.2256,0.22035,0.84055,Nxnl2,nucleoredoxin-like 2
688394,-1.8307,2.7641,1.4939,-1.2255,0.2204,0.84055,Mab21l1,mab-21 like 1
313234,0.60105,31.227,0.49092,1.2243,0.22082,0.8417,Tbc1d2,"""TBC1 domain family, member 2"""
444984,0.81496,39.386,0.66569,1.2242,0.22086,0.8417,Dnmt3a,DNA methyltransferase 3 alpha
117267,1.1749,4.8464,0.96,1.2239,0.221,0.84189,Slc26a2,solute carrier family 26 member 2
307924,-0.76354,43.082,0.62398,-1.2236,0.22109,0.84189,Zfp276,zinc finger protein (C2H2 type) 276
361941,-1.3101,10.445,1.0708,-1.2235,0.22114,0.84189,RGD1359508,similar to protein C33A12.3
100362333,1.6863,11.905,1.3785,1.2233,0.22123,0.84192,LOC100362333,DNA-directed DNA polymerase epsilon 3
64547,1.9728,19.433,1.6137,1.2226,0.2215,0.84264,Bcl2l11,BCL2 like 11
100362748,-1.7678,2.0192,1.4465,-1.2221,0.22166,0.84271,Cfap74,cilia and flagella associated protein 74
361668,-0.31889,112.95,0.26094,-1.2221,0.22167,0.84271,Ebf3,EBF transcription factor 3
298682,-1.5001,37.618,1.228,-1.2216,0.22186,0.84279,Atad3a,"""ATPase family, AAA domain containing 3A"""
29445,-0.66429,4879.8,0.54384,-1.2215,0.2219,0.84279,Cox4i1,cytochrome c oxidase subunit 4i1
117026,-0.88101,72.895,0.7213,-1.2214,0.22193,0.84279,Apbb3,amyloid beta precursor protein binding family B member 3
288093,0.53257,153.62,0.4361,1.2212,0.222,0.84279,Arhgap31,Rho GTPase activating protein 31
296741,0.89728,30.051,0.73487,1.221,0.22208,0.84279,Fastk,Fas-activated serine/threonine kinase
315108,0.91483,129.78,0.74952,1.2205,0.22226,0.84316,Apol3,"""apolipoprotein L, 3"""
83501,-2.4676,31.549,2.0233,-1.2196,0.22262,0.84401,Cdh2,cadherin 2
315135,1.4319,147.87,1.1743,1.2193,0.22272,0.84401,Sun2,Sad1 and UNC84 domain containing 2
312709,0.36688,425.77,0.30097,1.219,0.22286,0.84401,Mlf2,myeloid leukemia factor 2
360797,-1.3928,18.172,1.1427,-1.2188,0.2229,0.84401,Rabgef1,RAB guanine nucleotide exchange factor 1
362301,2.3092,5.2566,1.8948,1.2187,0.22295,0.84401,Tmub1,transmembrane and ubiquitin-like domain containing 1
29168,-0.8568,10.762,0.70304,-1.2187,0.22295,0.84401,Ubd,ubiquitin D
691113,1.4154,2.6855,1.1619,1.2182,0.22315,0.84448,LOC691113,hypothetical protein LOC691113
308212,0.69183,9.7713,0.56859,1.2167,0.2237,0.84622,Dact2,dishevelled-binding antagonist of beta-catenin 2
311671,0.59374,167.29,0.48811,1.2164,0.22383,0.84622,Npepl1,aminopeptidase-like 1
102546648,0.88699,10.212,0.72922,1.2164,0.22385,0.84622,LOC102546648,uncharacterized LOC102546648
365252,1.7999,10.193,1.4808,1.2155,0.22417,0.84707,Zdhhc13,zinc finger DHHC-type palmitoyltransferase 13
314639,5.3248,6.5224,4.3817,1.2152,0.22428,0.84707,Zfr2,zinc finger RNA binding protein 2
100361517,-0.53665,63.4,0.44163,-1.2151,0.22431,0.84707,Psmg3,proteasome assembly chaperone 3
306570,1.1867,49.901,0.97687,1.2148,0.22444,0.84724,Ank1,ankyrin 1
25248,-1.2962,2.633,1.0671,-1.2146,0.22451,0.84724,Cnr1,cannabinoid receptor 1
362833,0.32007,62.284,0.26358,1.2143,0.22463,0.84741,Mob3a,MOB kinase activator 3A
498894,2.0087,9.6331,1.6546,1.214,0.22474,0.84751,RGD1560813,"""similar to H2A histone family, member V isoform 1"""
94194,-0.6591,3649.9,0.54319,-1.2134,0.22498,0.848,Cox5b,cytochrome c oxidase subunit 5B
294508,0.4231,172.13,0.34873,1.2133,0.22503,0.848,Pald1,"""phosphatase domain containing, paladin 1"""
293273,2.883,1.8967,2.3779,1.2124,0.22536,0.84896,Olr136,olfactory receptor 136
293149,-0.52947,127.3,0.43698,-1.2117,0.22565,0.84956,Mrpl48,mitochondrial ribosomal protein L48
361389,-0.40908,30.102,0.33765,-1.2116,0.22568,0.84956,Anapc10,anaphase promoting complex subunit 10
361473,-0.52128,25.051,0.4304,-1.2112,0.22583,0.84965,Mtrf1l,mitochondrial translational release factor 1-like
691922,0.87791,35.127,0.72499,1.2109,0.22592,0.84965,Nt5dc3,5'-nucleotidase domain containing 3
292757,1.7243,1.7274,1.4242,1.2108,0.22598,0.84965,Fbxo17,F-box protein 17
297483,0.96256,5.8563,0.79505,1.2107,0.22602,0.84965,Shq1,"""SHQ1, H/ACA ribonucleoprotein assembly factor"""
289094,-1.8677,5.2304,1.544,-1.2097,0.22641,0.84984,Hmcn1,hemicentin 1
252919,-0.84714,153.22,0.7004,-1.2095,0.22646,0.84984,Slc38a3,"""solute carrier family 38, member 3"""
297508,0.62431,220.48,0.5163,1.2092,0.22659,0.84984,Nampt,nicotinamide phosphoribosyltransferase
83618,0.93932,14.451,0.777,1.2089,0.2267,0.84984,Rest,RE1-silencing transcription factor
287126,-0.36313,200.35,0.30042,-1.2087,0.22677,0.84984,Mrps34,mitochondrial ribosomal protein S34
170520,0.35287,798.81,0.292,1.2085,0.22687,0.84984,Cygb,cytoglobin
246774,-0.47797,152.95,0.39554,-1.2084,0.22689,0.84984,Gimap5,"""GTPase, IMAP family member 5"""
362285,-1.0736,4.072,0.88849,-1.2083,0.22693,0.84984,Col9a3,collagen type IX alpha 3 chain
315133,-0.39616,637.15,0.32787,-1.2083,0.22695,0.84984,Ddx17,DEAD-box helicase 17
680493,-0.41397,46.763,0.3427,-1.208,0.22706,0.84984,Cd3eap,CD3e molecule associated protein
192263,-0.86889,16.63,0.71959,-1.2075,0.22725,0.84984,Pigl,"""phosphatidylinositol glycan anchor biosynthesis, class L"""
292925,-0.45556,119.73,0.3773,-1.2074,0.22726,0.84984,Tsg101,tumor susceptibility 101
303918,0.59426,12.305,0.49218,1.2074,0.22728,0.84984,Gtf2e1,general transcription factor IIE subunit 1
298575,-0.44806,664.77,0.37111,-1.2074,0.22729,0.84984,Pink1,PTEN induced kinase 1
317580,-1.3592,3.8922,1.1259,-1.2073,0.22733,0.84984,Rab33a,"""RAB33A, member RAS oncogene family"""
306617,-0.69861,10.799,0.57881,-1.207,0.22744,0.84984,Kbtbd11,kelch repeat and BTB domain containing 11
291939,-0.42686,51.926,0.35367,-1.2069,0.22746,0.84984,Mmaa,metabolism of cobalamin associated A
100911902,-0.70182,31.954,0.58152,-1.2069,0.22749,0.84984,100911902,NA
314675,2.5861,7.8282,2.1448,1.2057,0.22792,0.85049,Btbd11,BTB domain containing 11
114244,0.97726,66.571,0.81056,1.2057,0.22795,0.85049,Hcn2,hyperpolarization activated cyclic nucleotide gated potassium and sodium channel 2
81776,-0.53283,2018.9,0.44198,-1.2055,0.228,0.85049,Rps24,ribosomal protein S24
494340,-0.65341,54.793,0.54201,-1.2055,0.228,0.85049,Zfp868,zinc finger protein 868
363886,0.50943,15.443,0.42263,1.2054,0.22805,0.85049,Cnpy4,canopy FGF signaling regulator 4
641434,-0.5869,4185.4,0.48712,-1.2048,0.22827,0.85099,Atp5pd,ATP synthase peripheral stalk subunit d
317256,-0.35713,117.68,0.29651,-1.2044,0.22843,0.85106,Taf1,TATA-box binding protein associated factor 1
691763,1.4523,3.324,1.2063,1.204,0.22861,0.85106,Vom2r33,"""vomeronasal 2 receptor, 33"""
498559,-0.69871,37.038,0.58068,-1.2033,0.22888,0.85106,Commd6,COMM domain containing 6
301111,0.83305,108.22,0.69235,1.2032,0.22889,0.85106,Ano10,anoctamin 10
300446,-0.51219,37.492,0.42573,-1.2031,0.22895,0.85106,Zfp653,zinc finger protein 653
102554393,0.52632,26.621,0.4375,1.203,0.22897,0.85106,Adamts13,"""ADAM metallopeptidase with thrombospondin type 1 motif, 13"""
85493,0.5531,317.16,0.45995,1.2025,0.22916,0.85106,Abcf1,ATP binding cassette subfamily F member 1
81679,0.22485,872.03,0.187,1.2024,0.2292,0.85106,Jup,junction plakoglobin
287380,1.1246,26.211,0.9353,1.2024,0.2292,0.85106,Dhrs7b,dehydrogenase/reductase 7B
308178,0.35415,84.325,0.29457,1.2023,0.22926,0.85106,308178,NA
307302,-0.36947,121.79,0.30738,-1.202,0.22936,0.85106,Cep120,centrosomal protein 120
362836,0.97165,31.068,0.80836,1.202,0.22936,0.85106,Dazap1,DAZ associated protein 1
58960,-0.30621,312.97,0.25479,-1.2018,0.22944,0.85106,Map2k2,mitogen activated protein kinase kinase 2
306117,-1.2316,49.096,1.0248,-1.2018,0.22944,0.85106,Tbc1d4,"""TBC1 domain family, member 4"""
315852,2.6071,1.3964,2.1695,1.2017,0.22947,0.85106,Ttk,Ttk protein kinase
365277,-0.51479,11.921,0.42854,-1.2013,0.22964,0.85142,Asb7,ankyrin repeat and SOCS box-containing 7
29667,1.4604,79.008,1.216,1.2009,0.22978,0.85164,Srsf5,serine and arginine rich splicing factor 5
499126,-0.89013,11.297,0.74144,-1.2005,0.22993,0.85181,Igflr1,IGF-like family receptor 1
29575,0.57634,14.249,0.48023,1.2001,0.23009,0.85181,Tcea2,transcription elongation factor A2
314694,0.86525,5.1719,0.72104,1.2,0.23014,0.85181,Chst11,carbohydrate sulfotransferase 11
681418,-0.57126,1235.6,0.47605,-1.2,0.23015,0.85181,Ndufb10,NADH:ubiquinone oxidoreductase subunit B10
306387,-0.49949,17.554,0.41639,-1.1996,0.2303,0.85183,Naf1,nuclear assembly factor 1 ribonucleoprotein
294329,1.0949,7.8537,0.91278,1.1996,0.23031,0.85183,Trpm2,"""transient receptor potential cation channel, subfamily M, member 2"""
296872,1.1353,8.9197,0.94696,1.1989,0.23055,0.85189,Eda2r,ectodysplasin A2 receptor
311821,-0.73601,51.572,0.614,-1.1987,0.23064,0.85189,Agpat2,1-acylglycerol-3-phosphate O-acyltransferase 2
291044,-0.40384,93.848,0.33695,-1.1985,0.23072,0.85189,Nedd9,"""neural precursor cell expressed, developmentally down-regulated 9"""
29576,3.9583,9.2399,3.3033,1.1983,0.23081,0.85189,Ccn5,cellular communication network factor 5
290741,1.0411,12.647,0.86884,1.1983,0.23082,0.85189,Dctd,dCMP deaminase
298139,-0.47999,138.46,0.40065,-1.198,0.23091,0.85189,LOC298139,similar to RIKEN cDNA 2310003M01
100362764,-0.7674,33.474,0.64056,-1.198,0.23091,0.85189,Ddx55,DEAD-box helicase 55
59107,2.8218,20.199,2.3558,1.1978,0.23099,0.85189,Ltbp1,latent transforming growth factor beta binding protein 1
114099,2.6719,5.2093,2.2309,1.1977,0.23103,0.85189,Cysltr1,cysteinyl leukotriene receptor 1
60568,2.4387,15.713,2.037,1.1972,0.23121,0.85223,Syt11,synaptotagmin 11
683955,-0.53535,43.396,0.44724,-1.197,0.2313,0.85223,Flvcr1,FLVCR heme transporter 1
301123,-0.55109,1845.1,0.46052,-1.1967,0.23143,0.85223,Ndufa11,NADH:ubiquinone oxidoreductase subunit A11
